2022-01-19T08-05-28,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,48,01/18/2022 12:00:00 AM
2022-01-21T18-08-01,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,48,01/18/2022 12:00:00 AM
2022-01-24T09-15-30,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,48,01/18/2022 12:00:00 AM
2022-01-25T09-23-26,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/18/2022 12:00:00 AM
2022-01-26T07-35-52,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/18/2022 12:00:00 AM
2022-01-27T14-49-32,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/26/2022 12:00:00 AM
2022-01-28T09-28-02,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/26/2022 12:00:00 AM
2022-01-28T13-55-27,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/26/2022 12:00:00 AM
2022-01-28T14-38-48,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/26/2022 12:00:00 AM
2022-01-28T15-43-02,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/26/2022 12:00:00 AM
2022-01-28T17-11-19,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/26/2022 12:00:00 AM
2022-02-01T09-23-15,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,01/31/2022 12:00:00 AM
2022-02-02T09-09-05,07109,CLARA MAAS MEDICAL CENTER,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,120,48,02/01/2022 12:00:00 AM
2022-02-04T09-14-55,07109,CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,02/01/2022 12:00:00 AM
2022-02-07T09-54-34,07109,CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,48,02/01/2022 12:00:00 AM
2022-02-09T09-41-46,07109,CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,168,96,02/08/2022 12:00:00 AM
2022-02-10T21-04-53,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,96,02/10/2022 12:00:00 AM
2022-02-14T09-23-55,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,96,02/10/2022 12:00:00 AM
2022-02-15T10-17-36,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,96,02/10/2022 12:00:00 AM
2022-02-16T08-11-48,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,95,02/14/2022 12:00:00 AM
2022-02-16T08-23-53,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,95,02/15/2022 12:00:00 AM
2022-02-16T18-37-01,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,95,02/15/2022 12:00:00 AM
2022-02-18T15-54-16,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,95,02/15/2022 12:00:00 AM
2022-02-18T16-04-21,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,95,02/15/2022 12:00:00 AM
2022-02-22T09-09-37,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,95,02/21/2022 12:00:00 AM
2022-02-24T09-51-18,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,95,02/21/2022 12:00:00 AM
2022-03-03T09-56-49,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,93,02/28/2022 12:00:00 AM
2022-03-03T10-04-44,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,93,03/02/2022 12:00:00 AM
2022-03-08T14-40-56,07109,RWJBH CLARA MAAS MEDICAL CENTER,02/03/2022 12:00:00 AM,02/08/2022 12:00:00 AM,168,91,03/07/2022 12:00:00 AM
